title,price_raw,area_raw,address,description,phone,image,source_url,source_name,crawled_at,price_million,area_m2,ward,room_type,has_dieu_hoa,has_khep_kin,has_ban_cong,has_thang_may,has_full_do,has_gac,has_may_giat,has_nong_lanh,has_wifi,has_de_xe,number_of_amenities,unit_price
"Cho thuê 1N1K ngõ 111 triều khúc hoặc oto đi 286 Nguyễn Xiển, Full đồ, khép kín, ban công cửa sổ",5800000,35.0,"111 Đường Triều Khúc, Phường Thanh Xuân, Hà Nội","Cho thuê căn 1N1K full đồ, có cửa sổ, ban công, khép kín tại ngõ 286 nguyễn xiển (cạnh ecogreen) hoặc đi ngõ 111… - 590482",0877828666,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/04/15/e819707a8af902a75be816_1776239565.jpg,https://phongtro123.com/cho-thue-phong-111-trieu-khuc-full-do-khep-kin-co-ban-cong-pr590482.html,phongtro123.com,2026-07-05T15:11:46.241038+00:00,5.8,35.0,Thanh Xuân,phong_tro,0,1,1,0,1,0,0,0,0,0,3,0.1657142857142857
"Cho thuê phòng trọ khép kín, rộng 25m2 giá cho thuê 2,6triệu/tháng",2600000,25.0,"68 ngõ 1 Đường Phan Đình Giót, Phường Phương Liệt, Hà Nội","Phòng trọ khép kín, 25m2. Có bình nóng lạnh, điều hòa, khu bếp nấu ăn, phơi quần áo, internet, camera an ninh. - 309705",0913501830,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2020/08/30/118274819-2443555072608560-3090744334511218849-n_1598794252.jpg,https://phongtro123.com/cho-thue-phong-tro-khep-kin-20m2-pr309705.html,phongtro123.com,2026-07-05T15:11:46.242035+00:00,2.6,25.0,Phương Liệt,phong_tro,1,1,0,0,0,0,0,1,1,0,4,0.104
"Cho thuê phòng trọ khép kín tại 41 ngõ 236 Khương đình, Phường Hạ Đình, Thanh Xuân Hà Nội.",1600000,13.0,"236 Đường Khương Đình, Phường Khương Đình, Hà Nội","Cho thuê phòng trọ khép kín tại 41 ngõ 236 Khương đình, Phường Hạ Đình, Thanh Xuân Hà Nội. Diện tích: 13m2 có… - 668880",0385018784,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2024/11/04/z5997925671176-d1f1ca865e80f822e3b04d03f1d0f13b_1730700807.jpg,https://phongtro123.com/cho-thue-phong-tro-khep-kin-tai-41-ngo-236-khuong-dinh-phuong-ha-dinh-thanh-xuan-ha-noi-pr668880.html,phongtro123.com,2026-07-05T15:11:46.242035+00:00,1.6,13.0,Khương Đình,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.123076923076923
"Cho thuê phòng- 2,8trieu, phố Phan Đình Giót, đủ nội thất cơ bản",2800000,20.0,"Ngõ 64 Đường Phan Đình Giót, Phường Phương Liệt, Hà Nội","Cho thuê phòng- 2,8trieu, phố Phan Đình Giót, đủ nội thất cơ bản - có thang máy, khép kín, riêng biệt, đi khóa về… - 704319",0903427234,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/04/04/img-1612_1775307384.jpg,https://phongtro123.com/cho-thue-phong-2-8trieu-pho-phan-dinh-giot-du-noi-that-co-ban-pr704319.html,phongtro123.com,2026-07-05T15:11:47.776356+00:00,2.8,20.0,Phương Liệt,phong_tro,0,1,0,1,0,0,0,0,0,1,3,0.1399999999999999
" Địa chỉ: Tầng 1, số 18 ngõ 21 phố Tưởng Dân Bảo (trước: số 18 ngách 168/21 Nguyễn Xiển)",2500000,19.0,"số 18 ngách 168/21 Đường Nguyễn Xiển, Phường Khương Đình, Hà Nội","Địa chỉ: Tầng 1, số 18 ngõ 21 phố Tưởng Dân Bảo (trước: số 18 ngách 168/21 Nguyễn Xiển) Giá thuê:… - 704200",0918040908,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/04/03/z7685382100679-1beb712d1cd2f28f58114ed3e6aadb6c_1775190402.jpg,https://phongtro123.com/dia-chi-tang-1-so-18-ngo-21-pho-tuong-dan-bao-truoc-so-18-ngach-168-21-nguyen-xien-pr704200.html,phongtro123.com,2026-07-05T15:11:47.776356+00:00,2.5,19.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.131578947368421
Phòng 2tr7 có ban công – gần Nguyễn Xiển – ở luôn,2700000,15.0,"Số 13 ngách 5 ngõ 214 Đường Nguyễn Xiển, Phường Thanh Xuân, Hà Nội",Địa chỉ: Số 13 ngách 5 ngõ 214 Nguyễn Xiển (đầu ngõ) Trống phòng 401 – vào ở luôn Giá: 2.700.000 Diện tích:… - 703157,0988884703,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/03/17/z7628852801066-1dcd5c3326fd1820e78cc26fb777e666_1773755215.jpg,https://phongtro123.com/phong-2tr7-co-ban-cong-gan-nguyen-xien-o-luon-pr703157.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,2.7,15.0,Thanh Xuân,phong_tro,0,0,1,0,0,0,0,0,0,0,1,0.18
"Gác xép full đồ – Khương Trung – ở luôn – gần nhiều ĐH – chỉ 4.5tr, có thang máy",4500000,25.0,"Ngõ 61 Đường Khương Trung, Phường Khương Đình, Hà Nội","CHO THUÊ STUDIO GÁC XÉP – KHƯƠNG TRUNG – THANH XUÂN Địa chỉ: Ngõ 61 Khương Trung (ngõ rộng, thoáng, 3 gác tránh) Giá… - 703611",0388303504,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/03/25/z7655821265142-64a717422728499613747d47b5926b09_1774423154.jpg,https://phongtro123.com/gac-xep-full-do-khuong-trung-o-luon-gan-nhieu-dh-chi-4-5tr-co-thang-may-pr703611.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,4.5,25.0,Khương Đình,can_ho_mini,0,0,0,1,1,1,0,0,0,1,4,0.18
CHO THUÊ PHÒNG TRỌ TẦNG 4 SỐ NHÀ 65 NGÕ 29 KHƯƠNG HẠ,3000000,20.0,"số nhà 65 ngõ 29 Đường Khương Đình, Phường Khương Đình, Hà Nội",-Cho thuê phòng trọ diện tích 20m2 tầng 4 đia chỉ số nhà 65 ngõ 29 khương hạ khương đình thành phố hà nội - nhà… - 703417,0962303388,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/cho-thue-phong-tro-tang-4-so-nha-65-ngo-29-khuong-ha-pr703417.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,3.0,20.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.15
Phòng studio full nội thất vskk toà mới khai trương ngõ 387 phố Vũ Tông Phan,4500000,25.0,"Số nhà 83 ngõ 387 Phố Vũ Tông Phan, Phường Khương Đình, Hà Nội","Cách 1 nhà ra Phố Vũ Tông Phan, nhà mặt ngõ ô tô đỗ cửa. Phòng đầy đủ tiện nghi, điều hoà, nóng lạnh, tủ… - 703210",0912837176,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/03/18/img-7176_1773817806.jpg,https://phongtro123.com/phong-studio-full-noi-that-vskk-toa-moi-khai-truong-ngo-387-pho-vu-tong-phan-3-pr703210.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,4.5,25.0,Khương Đình,can_ho_mini,1,0,0,0,1,0,0,1,0,0,3,0.18
Cho thuê phòng khép kín Hoàng Ngân full đồ có ban công,4500000,30.0,"101 Đường Hoàng Ngân, Phường Thanh Xuân, Hà Nội","• Diện tích: 30m² • Giá: 4,5 triệu / tháng Full nội thất, khép kin Có ban công Ở riêng ko chung chủ Gần Láng Hạ,… - 703141",0967248881,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/03/17/z7619105019931-6834553af60f06133cf8d358b0e4dd55_1773740586.jpg,https://phongtro123.com/cho-thue-can-ho-khep-kin-hoang-ngan-full-do-co-ban-cong-pr703141.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,4.5,30.0,Thanh Xuân,phong_tro,0,1,1,0,1,0,0,0,0,0,3,0.15
Phòng chỉ 4TR/tháng – gần Bách Kinh Xây (cách NEU 300m),4000000,18.0,"Số 14, ngõ 1 Đường Trường Chinh, Phường Phương Liệt, Hà Nội","Địa chỉ: Số 14, ngõ 1 Trường Chinh Nhà 5 tầng, hệ thống PCCC đạt chuẩn, cửa chống cháy an toàn, camera an ninh. ️… - 702816",0366184101,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/03/11/img-6149_1773235548.jpg,https://phongtro123.com/phong-chi-4tr-thang-gan-bach-kinh-xay-cach-neu-300m-pr702816.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,4.0,18.0,Phương Liệt,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222
"Cho thuê nhà trọ giá rẻ khu Khương Đình, Hà Nội",3500000,25.0,"Số nhà 41 hẻm 67 ngách 77 ngõ 207 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Phòng 25m² giá 3tr5/tháng, tầm 2-3 người thuê chung đc. Ko chung chủ, có cho sạc xe điện, đầy đủ điều hoà, bình… - 702702",0936338244,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/03/09/1000000996_1773067215.jpg,https://phongtro123.com/cho-thue-nha-tro-gia-re-khu-khuong-dinh-ha-noi-pr702702.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,3.5,25.0,Khương Đình,phong_tro,1,0,0,0,0,0,0,0,0,0,1,0.14
"Cho thuê phòng trọ giá rẻ ở Khương Đình, Hà Nội",2000000,15.0,"Số 70 ngõ 125 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Phòng 15m² giá 2tr/tháng, 2 người thuê chung đc. Ko chung chủ, có sạc xe điện, đầy đủ điều hoà, bình nóng lạnh;… - 702701",0936338244,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/03/09/1000000998_1773066289.jpg,https://phongtro123.com/cho-thue-phong-tro-gia-re-o-khuong-dinh-ha-noi-pr702701.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,2.0,15.0,Khương Đình,phong_tro,1,0,0,0,0,0,0,1,0,0,2,0.1333333333333333
"Cho thuê nhà trọ 1PN, 25m2, 4,7 triệu tại Phố Nhân Hòa, Quận Thanh Xuân, Hà Nội",4700000,25.0,"Phố Nhân Hòa, Phường Thanh Xuân, Hà Nội","Tại Phố Nhân Hòa, Phường Thanh Xuân, Hà Nội - Quận Thanh Xuân, Hà Nội cũ, cho thuê nhà trọ với thiết kế hiện… - 702687",0879240000,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/03/09/12851844301678354812_1773051923.jpg,https://phongtro123.com/cho-thue-nha-tro-1pn-25m2-4-7-trieu-tai-pho-nhan-hoa-quan-thanh-xuan-ha-noi-pr702687.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,4.7,25.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.188
Cho thuê phòng trọ chính chủ Tân Triều- Triều Khúc -Thanh Xuân ( PHÙ HỢP VỚI NHÓM BẠN Ở 3-4 NGƯỜI),3800000,30.0,"Số nhà 50 ngõ 46 Đường Triều Khúc, Phường Thanh Xuân, Hà Nội","Chính chủ cho thuê CCMN hoặc ở ghép cùng nhau .Địa chỉ : Số nhà 50, ngõ 46 Tân Triều, Triều Khúc, Thanh Xuân Điện… - 585479",0987570095,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2021/04/09/324d4494-6778-4f6f-93d3-1b3867f64e90_1617963964.jpg,https://phongtro123.com/cho-thue-phong-tro-chinh-chu-va-con-phong-o-ghep-pr585479.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,3.8,30.0,Thanh Xuân,o_ghep,0,0,0,0,0,0,0,0,0,0,0,0.1266666666666666
"Cho thuê phòng view hồ thoáng mát, đủ đồ",4400000,45.0,"Mặt hồ Đầm Hồng Đường Khương Trung, Phường Khương Đình, Hà Nội","Phòng trọ view hồ thoáng mát Diện tích 45m2, đủ đồ Gần các trường cấp 1-2, gần chợ, đi lại thuận tiện - 702406",0967960926,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/03/04/img-0361_1772617246.jpg,https://phongtro123.com/cho-thue-phong-view-ho-thoang-mat-du-do-pr702406.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,4.4,45.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.0977777777777777
"CHO THUÊ PHÒNG TRỌ KHÉP KÍN MỚI TINH FULL TIỆN ÍCH TẠI KHƯƠNG ĐÌNH, THANH XUÂN, HÀ NỘI",2500000,25.0,"Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","CHO THUÊ PHÒNG TRỌ KHÉP KÍN MỚI TINH FULL TIỆN ÍCH TẠI KHƯƠNG ĐÌNH, THANH XUÂN, HÀ NỘI * Địa chỉ: 77/207 Bùi Xương… - 702289",0859917666,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/03/03/d85e6e20-5edb-4115-93c6-2acdb85cf1d7_1772512705.jpg,https://phongtro123.com/cho-thue-phong-tro-khep-kin-moi-tinh-full-tien-ich-tai-khuong-dinh-thanh-xuan-ha-noi-pr702289.html,phongtro123.com,2026-07-05T15:11:47.777451+00:00,2.5,25.0,Khương Đình,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.1
"Thuê trọ gần Ngã tư sở , gọi cô Lưu chủ trọ: 0986491768",1200000,16.0,"42 ngõ 29 Khương Hạ Phố Khương Hạ, Phường Khương Đình, Hà Nội",Phòng bên Khương hạ Còn 2 phòng 1triệu200 vsc 2 phòng 3 triệu đầy đủ tiện nghi . Liên hệ cô Lưu: 0986491768… - 692638,0326559844,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/01/25/382_1769318247.jpg,https://phongtro123.com/thue-tro-gan-nga-tu-so-goi-co-luu-chu-tro-0986491768-pr692638.html,phongtro123.com,2026-07-05T15:11:47.778443+00:00,1.2,16.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.075
"Cho thuê phòng có cửa sổ lớn, view mặt hồ",3600000,20.0,"30 Đường Khương Đình, Phường Khương Đình, Hà Nội","phòng tầng 5 thang bộ điện 4k, nước 150k/tháng phòng đủ đồ: giường, tủ bếp, tủ quần áo, điều hòa, nóng… - 701619",0398864288,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/02/05/z7502728030968-a5968e1bb1836781d2fc9dc381b3342a_1770260019.jpg,https://phongtro123.com/cho-thue-phong-co-cua-so-lon-view-mat-ho-2-pr701619.html,phongtro123.com,2026-07-05T15:11:47.778443+00:00,3.6,20.0,Khương Đình,phong_tro,1,0,0,0,0,0,0,0,0,0,1,0.18
"CHO THUÊ PHÒNG TRỌ PHỐ KHƯƠNG TRUNG, KHƯƠNG ĐÌNH, HÀ NỘI",2200000,20.0,"Số 37, ngách 237, ngõ 211 Đường Khương Trung, Phường Khương Đình, Hà Nội","CHO THUÊ PHÒNG TRỌ - AN NINH, TIỆN NGHI, GIÁ CẢ HỢP LÝ Địa chỉ: số nhà 37, ngách 237, ngõ 211 Khương Trung, Khương… - 701001",0976425698,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/01/19/screenshot-20260119-2100322_1768833795.png,https://phongtro123.com/cho-thue-phong-tro-pho-khuong-trung-khuong-dinh-ha-noi-pr701001.html,phongtro123.com,2026-07-05T15:11:47.778443+00:00,2.2,20.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.11
cho thuê phòng trọ 25m vệ sinh khép kín tại ccmn số 5 ngõ 129/12 Nguyễn Trãi Hà Nội. Có ban công,4500000,25.0,"5 Ngõ 129/12 Đường Nguyễn Trãi, Phường Khương Đình, Hà Nội",Còn phòng cho thuê diện tích 25m2 vệ sinh kép kín tại CCMN số 5 Ngõ 129/12 Nguyễn Trãi - Ngã Tư Sở - Hà Nội. (Đối… - 699028,0913036359,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/17/phong-tro-26m_1765957573.jpg,https://phongtro123.com/cho-thue-phong-tro-25m-ve-sinh-khep-kin-tai-ccmn-so-5-ngo-129-12-nguyen-trai-ha-noi-co-ban-cong-pr699028.html,phongtro123.com,2026-07-05T15:11:47.778443+00:00,4.5,25.0,Khương Đình,can_ho_mini,0,1,1,0,0,0,0,0,0,0,2,0.18
CHO THUÊ PHÒNG KHÉP KÍN TẠI NHÂN HÒA - THANH XUÂN DÀNH CHO NGƯỜI ĐI LÀM,4950000,28.0,"47 Phố Nhân Hòa, Phường Thanh Xuân, Hà Nội","CỨ ĐẾN XEM NHÀ – NHẬN QUÀ 500K MANG VỀ NGAY! CHO THUÊ PHÒNG KHÉP KÍN – NHÂN HÒA, THANH XUÂN Phù hợp người đi làm… - 699616",0967586190,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/26/2_1766737552.jpg,https://phongtro123.com/cho-thue-phong-khep-kin-tai-nhan-hoa-thanh-xuan-danh-cho-nguoi-di-lam-pr699616.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,4.95,28.0,Thanh Xuân,phong_tro,0,1,0,0,0,0,0,0,0,0,1,0.1767857142857143
Pass phòng trọ Triều Khúc – do chuyển công việc nên mình nhượng lại phòng.,4800000,40.0,"Đường Triều Khúc, Hà Nội",Pass phòng trọ Triều Khúc – do chuyển công việc nên mình nhượng lại phòng. N05-07 KĐT tái định cư Triều Khúc –… - 699255,0988284457,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/20/597895386-1521629642405450-7425256187274434765-n_1766214968.jpg,https://phongtro123.com/pass-phong-tro-trieu-khuc-do-chuyen-cong-viec-nen-minh-nhuong-lai-phong-pr699255.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,4.8,40.0,unknown,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.12
"Cho thuê phòng trọ 15m² ở Bùi Xương Trạch, Khương Đình",2000000,15.0,"Số 70 ngõ 125 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","Cho thuê phòng trọ 15m² ở Bùi Xương Trạch, Khương Đình Có máy lạnh, bình nóng lạnh, khu phụ khép kín, đầy đủ… - 699137",0936338244,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/18/1000000183_1766052220.jpg,https://phongtro123.com/cho-thue-phong-tro-15m2-o-bui-xuong-trach-khuong-dinh-pr699137.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,2.0,15.0,Khương Đình,phong_tro,1,1,0,0,0,0,0,1,0,0,3,0.1333333333333333
"Chính chủ có phòng tại Nhân Hòa rộng rãi, thoáng mát ở 2-3 vô tư",5500000,30.0,"Phố Nhân Hòa, Phường Thanh Xuân, Hà Nội",Phòng (Tầng): 402 Khu đông dân bước vài bước ra đến chợ Phòng rộng 28m2 ở 2-3 ng thoải mái Cửa sổ to thoáng… - 699318,0968123660,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/21/gen-h-z7331787800512-8cfe6efe7c5199c3c3245e2d63718238_1766304453.jpg,https://phongtro123.com/chinh-chu-co-phong-tai-nhan-hoa-rong-rai-thoang-mat-o-2-3-vo-tu-pr699318.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,5.5,30.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.1833333333333333
"Chính chủ cho thuê phòng rộng, thoáng 2-3 ng ở được",5500000,30.0,"Phố Nhân Hòa, Phường Thanh Xuân, Hà Nội",Full cửa sổ thoáng Full nội thất mới tinh Bước 3 bước ra đến chợ ️ Quan tâm inb chính chủ 0968123660 - 699310,0968123660,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/21/img-1780_1766296369.jpg,https://phongtro123.com/chinh-chu-cho-thue-phong-rong-thoang-2-3-ng-o-duoc-pr699310.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,5.5,30.0,Thanh Xuân,phong_tro,0,0,0,0,1,0,0,0,0,0,1,0.1833333333333333
Căn hộ khép kín đầy đủ nội thất,4500000,35.0,"Số 1 Ngõ 211/237/24 Khương Trung Đường Khương Trung, Phường Khương Đình, Hà Nội","- Nhà, nội thất cao cấp mới 100%: Bếp, Giường, Tủ, Điều Hoà, Bình nóng lạnh,... - Có thang máy - Có chỗ để xe… - 699294",0904900069,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/20/z7348090677930-911337019d1432be3a21794e65399ced_1766244562.jpg,https://phongtro123.com/can-ho-khep-kin-day-du-noi-that-pr699294.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,4.5,35.0,Khương Đình,can_ho,1,1,0,1,1,0,0,1,0,1,6,0.1285714285714285
Phòng trọ giá bình dân khu vực thanh xuân,2900000,20.0,"54/342 Đường Khương Đình, Phường Khương Đình, Hà Nội","CHÍNH CHỦ CHO THUÊ: PHÒNG TRỌ KHÉP KÍN FULL ĐỒ TẠI KHƯƠNG ĐÌNH, THANH XUÂN! • Giá thuê hấp dẫn: CHỈ 2,9… - 698193",0363828718,https://phongtro123.com/images/thumb_default.svg,https://phongtro123.com/phong-tro-gia-binh-dan-khu-vuc-thanh-xuan-2-pr698193.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,2.9,20.0,Khương Đình,phong_tro,0,1,0,0,1,0,0,0,0,0,2,0.145
"CHO THUÊ PHÒNG TẠI QUAN NHÂN, QUẬN THANH XUÂN, HN",3800000,25.0,"48 ngõ 144 Phố Quan Nhân, Phường Thanh Xuân, Hà Nội","Phòng cho thuê tại 48 ngõ 144 Phố Quan Nhân, p Nhân Chính, Q. Thanh Xuân, Hà Nội. Diện tích 25m2, 1PN, 1WC, nội thất đầy… - 698136",0388669293,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/05/img-5151_1764924842.jpg,https://phongtro123.com/cho-thue-cc-mini-tai-quan-nhan-pr698136.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,3.8,25.0,Thanh Xuân,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.152
Chính chủ cho thuê phòng tại nhà 33 ngõ 41 Khương Đình Thanh Xuân,2800000,25.0,"33 Đường Khương Đình, Phường Khương Đình, Hà Nội",Giá 2tr8 Rộng 25m2 -Nhà gần mặt đường Nguyễn Trãi chuyển vào ở luôn -Nhà vệ sinh chung -điện nước wifi giá… - 697658,0889678023,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/11/28/z7271864221162-413bb0aa2fd63b8227e200de8888f386_1764327705.jpg,https://phongtro123.com/chinh-chu-cho-thue-phong-tai-nha-33-ngo-41-khuong-dinh-thanh-xuan-pr697658.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,2.8,25.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,1,0,1,0.1119999999999999
"CHO THUÊ PHÒNG TRONG NHÀ 4 TẦNG Ở NGÕ 1 BÙI XƯƠNG TRẠCH, THANH XUÂN",2500000,12.0,"Ngõ 1/62/48 Đường Bùi Xương Trạch, Phường Khương Đình, Hà Nội","CHO THUÊ PHÒNG TRONG NHÀ 4 TẦNG Ở NGÕ 1 BÙI XƯƠNG TRẠCH, THANH XUÂN - 2tr5/ phòng không đồ Nhà mình 4 tầng ở BXT đang… - 697103",0968514882,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/11/21/02e0983f7fcdf393aadc_1763702850.jpg,https://phongtro123.com/cho-thue-phong-trong-nha-4-tang-o-ngo-1-bui-xuong-trach-thanh-xuan-pr697103.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,2.5,12.0,Khương Đình,phong_tro,0,0,0,0,0,0,0,0,0,0,0,0.2083333333333333
"73 HOÀNG NGÂN - GIƯỜNG TẦNG FULL NỘI THẤT - NGAY GẦN GA LÁNG, ROYAL",5500000,30.0,"Đường Hoàng Ngân, Phường Thanh Xuân, Hà Nội","Nhà trọ cho thuê tại Đường Hoàng Ngân, Phường Nhân Chính, Thanh Xuân, Hà Nội, với diện tích 30m2. + Giá thuê: 5,5… - 697001",0879240000,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/11/20/hland-tower-168-1_1763606651.png,https://phongtro123.com/73-hoang-ngan-giuong-tang-full-noi-that-ngay-gan-ga-lang-royal-pr697001.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,5.5,30.0,Thanh Xuân,phong_tro,0,0,0,0,1,0,0,0,0,0,1,0.1833333333333333
"PASS PHÒNG QUẬN THANH XUÂN, HỖ TRỢ TOÀN BỘ TIỀN PHÒNG THÁNG 11 NÀY",6300000,30.0,"Số 10, Ngõ 1 Đường Tô Vĩnh Diện, Phường Khương Đình, Hà Nội","PASS CHUNG CƯ MINI QUẬN THANH XUÂN, HỖ TRỢ TOÀN BỘ TIỀN PHÒNG THÁNG 11 NÀY Chuyển nhượng phòng trọ địa chỉ số 10,… - 695985",0961126829,https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/11/07/z7198442789862-3a41ceffd9f54b0c4e8f4c96e8ac510a_1762495195.jpg,https://phongtro123.com/chuyen-nhuong-phong-tro-khu-vuc-quan-thanh-xuan-pr695985.html,phongtro123.com,2026-07-05T15:11:50.057035+00:00,6.3,30.0,Khương Đình,can_ho_mini,0,0,0,0,0,0,0,0,0,0,0,0.21
